protocol,model,actual_label,predicted_label,count
suffix_1_to_2,sg_first_derivative_lr,7,2,0
suffix_1_to_2,sg_first_derivative_lr,7,3,0
suffix_1_to_2,sg_first_derivative_lr,7,4,0
suffix_1_to_2,sg_first_derivative_lr,7,5,1
suffix_1_to_2,sg_first_derivative_lr,7,6,0
suffix_1_to_2,sg_first_derivative_lr,7,7,53
suffix_2_to_1,raw_lr,0,0,73
suffix_2_to_1,raw_lr,0,1,0
suffix_2_to_1,raw_lr,0,2,0
suffix_2_to_1,raw_lr,0,3,7
suffix_2_to_1,raw_lr,0,4,0
suffix_2_to_1,raw_lr,0,5,0
suffix_2_to_1,raw_lr,0,6,0
suffix_2_to_1,raw_lr,0,7,0
suffix_2_to_1,raw_lr,1,0,0
suffix_2_to_1,raw_lr,1,1,70
suffix_2_to_1,raw_lr,1,2,1
suffix_2_to_1,raw_lr,1,3,0
suffix_2_to_1,raw_lr,1,4,0
suffix_2_to_1,raw_lr,1,5,4
suffix_2_to_1,raw_lr,1,6,3
suffix_2_to_1,raw_lr,1,7,2
suffix_2_to_1,raw_lr,2,0,0
suffix_2_to_1,raw_lr,2,1,1
suffix_2_to_1,raw_lr,2,2,51
suffix_2_to_1,raw_lr,2,3,1
suffix_2_to_1,raw_lr,2,4,13
suffix_2_to_1,raw_lr,2,5,7
suffix_2_to_1,raw_lr,2,6,7
suffix_2_to_1,raw_lr,2,7,0
suffix_2_to_1,raw_lr,3,0,5
suffix_2_to_1,raw_lr,3,1,0
suffix_2_to_1,raw_lr,3,2,0
suffix_2_to_1,raw_lr,3,3,75
suffix_2_to_1,raw_lr,3,4,0
suffix_2_to_1,raw_lr,3,5,0
suffix_2_to_1,raw_lr,3,6,0
suffix_2_to_1,raw_lr,3,7,0
suffix_2_to_1,raw_lr,4,0,0
suffix_2_to_1,raw_lr,4,1,1
suffix_2_to_1,raw_lr,4,2,7
suffix_2_to_1,raw_lr,4,3,0
suffix_2_to_1,raw_lr,4,4,80
suffix_2_to_1,raw_lr,4,5,0
suffix_2_to_1,raw_lr,4,6,0
suffix_2_to_1,raw_lr,4,7,2
suffix_2_to_1,raw_lr,5,0,0
suffix_2_to_1,raw_lr,5,1,5
suffix_2_to_1,raw_lr,5,2,1
suffix_2_to_1,raw_lr,5,3,0
suffix_2_to_1,raw_lr,5,4,0
suffix_2_to_1,raw_lr,5,5,58
suffix_2_to_1,raw_lr,5,6,12
suffix_2_to_1,raw_lr,5,7,4
suffix_2_to_1,raw_lr,6,0,0
suffix_2_to_1,raw_lr,6,1,14
suffix_2_to_1,raw_lr,6,2,8
suffix_2_to_1,raw_lr,6,3,0
suffix_2_to_1,raw_lr,6,4,1
suffix_2_to_1,raw_lr,6,5,16
suffix_2_to_1,raw_lr,6,6,39
suffix_2_to_1,raw_lr,6,7,2
suffix_2_to_1,raw_lr,7,0,0
suffix_2_to_1,raw_lr,7,1,0
suffix_2_to_1,raw_lr,7,2,0
suffix_2_to_1,raw_lr,7,3,0
suffix_2_to_1,raw_lr,7,4,0
suffix_2_to_1,raw_lr,7,5,1
suffix_2_to_1,raw_lr,7,6,0
suffix_2_to_1,raw_lr,7,7,79
suffix_2_to_1,raw_svm,0,0,66
suffix_2_to_1,raw_svm,0,1,0
suffix_2_to_1,raw_svm,0,2,0
suffix_2_to_1,raw_svm,0,3,14
suffix_2_to_1,raw_svm,0,4,0
suffix_2_to_1,raw_svm,0,5,0
suffix_2_to_1,raw_svm,0,6,0
suffix_2_to_1,raw_svm,0,7,0
suffix_2_to_1,raw_svm,1,0,0
suffix_2_to_1,raw_svm,1,1,54
suffix_2_to_1,raw_svm,1,2,6
suffix_2_to_1,raw_svm,1,3,0
suffix_2_to_1,raw_svm,1,4,1
suffix_2_to_1,raw_svm,1,5,9
suffix_2_to_1,raw_svm,1,6,7
suffix_2_to_1,raw_svm,1,7,3
suffix_2_to_1,raw_svm,2,0,0
suffix_2_to_1,raw_svm,2,1,19
suffix_2_to_1,raw_svm,2,2,35
suffix_2_to_1,raw_svm,2,3,1
suffix_2_to_1,raw_svm,2,4,8
suffix_2_to_1,raw_svm,2,5,5
suffix_2_to_1,raw_svm,2,6,10
suffix_2_to_1,raw_svm,2,7,2
suffix_2_to_1,raw_svm,3,0,11
suffix_2_to_1,raw_svm,3,1,0
suffix_2_to_1,raw_svm,3,2,0
suffix_2_to_1,raw_svm,3,3,69
suffix_2_to_1,raw_svm,3,4,0
suffix_2_to_1,raw_svm,3,5,0
suffix_2_to_1,raw_svm,3,6,0
suffix_2_to_1,raw_svm,3,7,0
suffix_2_to_1,raw_svm,4,0,0
suffix_2_to_1,raw_svm,4,1,5
suffix_2_to_1,raw_svm,4,2,9
suffix_2_to_1,raw_svm,4,3,0
suffix_2_to_1,raw_svm,4,4,67
suffix_2_to_1,raw_svm,4,5,0
suffix_2_to_1,raw_svm,4,6,1
suffix_2_to_1,raw_svm,4,7,8
suffix_2_to_1,raw_svm,5,0,0
suffix_2_to_1,raw_svm,5,1,6
suffix_2_to_1,raw_svm,5,2,1
suffix_2_to_1,raw_svm,5,3,0
suffix_2_to_1,raw_svm,5,4,0
suffix_2_to_1,raw_svm,5,5,45
suffix_2_to_1,raw_svm,5,6,20
suffix_2_to_1,raw_svm,5,7,8
suffix_2_to_1,raw_svm,6,0,0
suffix_2_to_1,raw_svm,6,1,16
suffix_2_to_1,raw_svm,6,2,12
suffix_2_to_1,raw_svm,6,3,0
suffix_2_to_1,raw_svm,6,4,2
suffix_2_to_1,raw_svm,6,5,18
suffix_2_to_1,raw_svm,6,6,28
suffix_2_to_1,raw_svm,6,7,4
suffix_2_to_1,raw_svm,7,0,0
suffix_2_to_1,raw_svm,7,1,1
suffix_2_to_1,raw_svm,7,2,0
suffix_2_to_1,raw_svm,7,3,0
suffix_2_to_1,raw_svm,7,4,0
suffix_2_to_1,raw_svm,7,5,0
suffix_2_to_1,raw_svm,7,6,1
suffix_2_to_1,raw_svm,7,7,78
suffix_2_to_1,raw_pls_da,0,0,80
suffix_2_to_1,raw_pls_da,0,1,0
suffix_2_to_1,raw_pls_da,0,2,0
suffix_2_to_1,raw_pls_da,0,3,0
suffix_2_to_1,raw_pls_da,0,4,0
suffix_2_to_1,raw_pls_da,0,5,0
suffix_2_to_1,raw_pls_da,0,6,0
suffix_2_to_1,raw_pls_da,0,7,0
suffix_2_to_1,raw_pls_da,1,0,0
suffix_2_to_1,raw_pls_da,1,1,75
suffix_2_to_1,raw_pls_da,1,2,4
suffix_2_to_1,raw_pls_da,1,3,0
suffix_2_to_1,raw_pls_da,1,4,0
suffix_2_to_1,raw_pls_da,1,5,0
suffix_2_to_1,raw_pls_da,1,6,1
suffix_2_to_1,raw_pls_da,1,7,0
suffix_2_to_1,raw_pls_da,2,0,0
suffix_2_to_1,raw_pls_da,2,1,0
suffix_2_to_1,raw_pls_da,2,2,53
suffix_2_to_1,raw_pls_da,2,3,0
suffix_2_to_1,raw_pls_da,2,4,17
suffix_2_to_1,raw_pls_da,2,5,10
suffix_2_to_1,raw_pls_da,2,6,0
suffix_2_to_1,raw_pls_da,2,7,0
suffix_2_to_1,raw_pls_da,3,0,6
suffix_2_to_1,raw_pls_da,3,1,0
suffix_2_to_1,raw_pls_da,3,2,0
suffix_2_to_1,raw_pls_da,3,3,74
suffix_2_to_1,raw_pls_da,3,4,0
suffix_2_to_1,raw_pls_da,3,5,0
suffix_2_to_1,raw_pls_da,3,6,0
suffix_2_to_1,raw_pls_da,3,7,0
suffix_2_to_1,raw_pls_da,4,0,0
suffix_2_to_1,raw_pls_da,4,1,0
suffix_2_to_1,raw_pls_da,4,2,2
suffix_2_to_1,raw_pls_da,4,3,1
suffix_2_to_1,raw_pls_da,4,4,87
suffix_2_to_1,raw_pls_da,4,5,0
suffix_2_to_1,raw_pls_da,4,6,0
suffix_2_to_1,raw_pls_da,4,7,0
suffix_2_to_1,raw_pls_da,5,0,0
suffix_2_to_1,raw_pls_da,5,1,1
suffix_2_to_1,raw_pls_da,5,2,1
suffix_2_to_1,raw_pls_da,5,3,0
suffix_2_to_1,raw_pls_da,5,4,0
suffix_2_to_1,raw_pls_da,5,5,72
suffix_2_to_1,raw_pls_da,5,6,1
suffix_2_to_1,raw_pls_da,5,7,5
suffix_2_to_1,raw_pls_da,6,0,0
suffix_2_to_1,raw_pls_da,6,1,6
suffix_2_to_1,raw_pls_da,6,2,0
suffix_2_to_1,raw_pls_da,6,3,0
suffix_2_to_1,raw_pls_da,6,4,0
suffix_2_to_1,raw_pls_da,6,5,0
suffix_2_to_1,raw_pls_da,6,6,70
suffix_2_to_1,raw_pls_da,6,7,4
suffix_2_to_1,raw_pls_da,7,0,0
suffix_2_to_1,raw_pls_da,7,1,0
suffix_2_to_1,raw_pls_da,7,2,0
suffix_2_to_1,raw_pls_da,7,3,0
suffix_2_to_1,raw_pls_da,7,4,0
suffix_2_to_1,raw_pls_da,7,5,7
suffix_2_to_1,raw_pls_da,7,6,0
suffix_2_to_1,raw_pls_da,7,7,73
suffix_2_to_1,raw_rf,0,0,66
suffix_2_to_1,raw_rf,0,1,0
suffix_2_to_1,raw_rf,0,2,1
suffix_2_to_1,raw_rf,0,3,13
suffix_2_to_1,raw_rf,0,4,0
suffix_2_to_1,raw_rf,0,5,0
suffix_2_to_1,raw_rf,0,6,0
suffix_2_to_1,raw_rf,0,7,0
suffix_2_to_1,raw_rf,1,0,0
suffix_2_to_1,raw_rf,1,1,46
suffix_2_to_1,raw_rf,1,2,4
suffix_2_to_1,raw_rf,1,3,0
suffix_2_to_1,raw_rf,1,4,1
suffix_2_to_1,raw_rf,1,5,16
suffix_2_to_1,raw_rf,1,6,10
suffix_2_to_1,raw_rf,1,7,3
suffix_2_to_1,raw_rf,2,0,1
suffix_2_to_1,raw_rf,2,1,13
suffix_2_to_1,raw_rf,2,2,37
suffix_2_to_1,raw_rf,2,3,1
suffix_2_to_1,raw_rf,2,4,11
suffix_2_to_1,raw_rf,2,5,6
suffix_2_to_1,raw_rf,2,6,7
suffix_2_to_1,raw_rf,2,7,4
suffix_2_to_1,raw_rf,3,0,13
suffix_2_to_1,raw_rf,3,1,0
suffix_2_to_1,raw_rf,3,2,0
suffix_2_to_1,raw_rf,3,3,67
suffix_2_to_1,raw_rf,3,4,0
suffix_2_to_1,raw_rf,3,5,0
suffix_2_to_1,raw_rf,3,6,0
suffix_2_to_1,raw_rf,3,7,0
suffix_2_to_1,raw_rf,4,0,0
suffix_2_to_1,raw_rf,4,1,4
suffix_2_to_1,raw_rf,4,2,14
suffix_2_to_1,raw_rf,4,3,0
suffix_2_to_1,raw_rf,4,4,63
suffix_2_to_1,raw_rf,4,5,0
suffix_2_to_1,raw_rf,4,6,1
suffix_2_to_1,raw_rf,4,7,8
suffix_2_to_1,raw_rf,5,0,0
suffix_2_to_1,raw_rf,5,1,6
suffix_2_to_1,raw_rf,5,2,3
suffix_2_to_1,raw_rf,5,3,0
suffix_2_to_1,raw_rf,5,4,3
suffix_2_to_1,raw_rf,5,5,39
suffix_2_to_1,raw_rf,5,6,14
suffix_2_to_1,raw_rf,5,7,15
suffix_2_to_1,raw_rf,6,0,0
suffix_2_to_1,raw_rf,6,1,17
suffix_2_to_1,raw_rf,6,2,13
suffix_2_to_1,raw_rf,6,3,0
suffix_2_to_1,raw_rf,6,4,3
suffix_2_to_1,raw_rf,6,5,19
suffix_2_to_1,raw_rf,6,6,22
suffix_2_to_1,raw_rf,6,7,6
suffix_2_to_1,raw_rf,7,0,0
suffix_2_to_1,raw_rf,7,1,3
suffix_2_to_1,raw_rf,7,2,0
suffix_2_to_1,raw_rf,7,3,0
suffix_2_to_1,raw_rf,7,4,0
suffix_2_to_1,raw_rf,7,5,5
suffix_2_to_1,raw_rf,7,6,2
suffix_2_to_1,raw_rf,7,7,70
suffix_2_to_1,snv_lr,0,0,80
suffix_2_to_1,snv_lr,0,1,0
suffix_2_to_1,snv_lr,0,2,0
suffix_2_to_1,snv_lr,0,3,0
suffix_2_to_1,snv_lr,0,4,0
suffix_2_to_1,snv_lr,0,5,0
suffix_2_to_1,snv_lr,0,6,0
suffix_2_to_1,snv_lr,0,7,0
suffix_2_to_1,snv_lr,1,0,0
suffix_2_to_1,snv_lr,1,1,77
suffix_2_to_1,snv_lr,1,2,2
suffix_2_to_1,snv_lr,1,3,0
suffix_2_to_1,snv_lr,1,4,0
suffix_2_to_1,snv_lr,1,5,0
suffix_2_to_1,snv_lr,1,6,1
suffix_2_to_1,snv_lr,1,7,0
suffix_2_to_1,snv_lr,2,0,0
suffix_2_to_1,snv_lr,2,1,0
suffix_2_to_1,snv_lr,2,2,57
suffix_2_to_1,snv_lr,2,3,1
suffix_2_to_1,snv_lr,2,4,9
suffix_2_to_1,snv_lr,2,5,6
suffix_2_to_1,snv_lr,2,6,7
suffix_2_to_1,snv_lr,2,7,0
suffix_2_to_1,snv_lr,3,0,3
suffix_2_to_1,snv_lr,3,1,0
suffix_2_to_1,snv_lr,3,2,1
suffix_2_to_1,snv_lr,3,3,75
suffix_2_to_1,snv_lr,3,4,0
suffix_2_to_1,snv_lr,3,5,0
suffix_2_to_1,snv_lr,3,6,1
suffix_2_to_1,snv_lr,3,7,0
suffix_2_to_1,snv_lr,4,0,0
suffix_2_to_1,snv_lr,4,1,0
suffix_2_to_1,snv_lr,4,2,1
suffix_2_to_1,snv_lr,4,3,0
suffix_2_to_1,snv_lr,4,4,88
suffix_2_to_1,snv_lr,4,5,0
suffix_2_to_1,snv_lr,4,6,1
suffix_2_to_1,snv_lr,4,7,0
suffix_2_to_1,snv_lr,5,0,0
suffix_2_to_1,snv_lr,5,1,14
suffix_2_to_1,snv_lr,5,2,4
suffix_2_to_1,snv_lr,5,3,0
suffix_2_to_1,snv_lr,5,4,0
suffix_2_to_1,snv_lr,5,5,56
suffix_2_to_1,snv_lr,5,6,1
suffix_2_to_1,snv_lr,5,7,5
suffix_2_to_1,snv_lr,6,0,0
suffix_2_to_1,snv_lr,6,1,7
suffix_2_to_1,snv_lr,6,2,3
suffix_2_to_1,snv_lr,6,3,1
suffix_2_to_1,snv_lr,6,4,0
suffix_2_to_1,snv_lr,6,5,6
suffix_2_to_1,snv_lr,6,6,62
suffix_2_to_1,snv_lr,6,7,1
suffix_2_to_1,snv_lr,7,0,0
suffix_2_to_1,snv_lr,7,1,0
suffix_2_to_1,snv_lr,7,2,0
suffix_2_to_1,snv_lr,7,3,0
suffix_2_to_1,snv_lr,7,4,0
suffix_2_to_1,snv_lr,7,5,0
suffix_2_to_1,snv_lr,7,6,0
suffix_2_to_1,snv_lr,7,7,80
suffix_2_to_1,msc_lr,0,0,80
suffix_2_to_1,msc_lr,0,1,0
suffix_2_to_1,msc_lr,0,2,0
suffix_2_to_1,msc_lr,0,3,0
suffix_2_to_1,msc_lr,0,4,0
suffix_2_to_1,msc_lr,0,5,0
suffix_2_to_1,msc_lr,0,6,0
suffix_2_to_1,msc_lr,0,7,0
suffix_2_to_1,msc_lr,1,0,0
suffix_2_to_1,msc_lr,1,1,75
suffix_2_to_1,msc_lr,1,2,4
suffix_2_to_1,msc_lr,1,3,0
suffix_2_to_1,msc_lr,1,4,0
suffix_2_to_1,msc_lr,1,5,0
suffix_2_to_1,msc_lr,1,6,0
suffix_2_to_1,msc_lr,1,7,1
suffix_2_to_1,msc_lr,2,0,0
suffix_2_to_1,msc_lr,2,1,0
suffix_2_to_1,msc_lr,2,2,57
suffix_2_to_1,msc_lr,2,3,1
suffix_2_to_1,msc_lr,2,4,11
suffix_2_to_1,msc_lr,2,5,6
suffix_2_to_1,msc_lr,2,6,5
suffix_2_to_1,msc_lr,2,7,0
suffix_2_to_1,msc_lr,3,0,3
suffix_2_to_1,msc_lr,3,1,0
suffix_2_to_1,msc_lr,3,2,0
suffix_2_to_1,msc_lr,3,3,75
suffix_2_to_1,msc_lr,3,4,0
suffix_2_to_1,msc_lr,3,5,1
suffix_2_to_1,msc_lr,3,6,1
suffix_2_to_1,msc_lr,3,7,0
suffix_2_to_1,msc_lr,4,0,0
suffix_2_to_1,msc_lr,4,1,0
suffix_2_to_1,msc_lr,4,2,9
suffix_2_to_1,msc_lr,4,3,0
suffix_2_to_1,msc_lr,4,4,81
suffix_2_to_1,msc_lr,4,5,0
suffix_2_to_1,msc_lr,4,6,0
suffix_2_to_1,msc_lr,4,7,0
suffix_2_to_1,msc_lr,5,0,0
suffix_2_to_1,msc_lr,5,1,15
suffix_2_to_1,msc_lr,5,2,3
suffix_2_to_1,msc_lr,5,3,0
suffix_2_to_1,msc_lr,5,4,0
suffix_2_to_1,msc_lr,5,5,55
suffix_2_to_1,msc_lr,5,6,1
suffix_2_to_1,msc_lr,5,7,6
suffix_2_to_1,msc_lr,6,0,0
suffix_2_to_1,msc_lr,6,1,10
suffix_2_to_1,msc_lr,6,2,3
suffix_2_to_1,msc_lr,6,3,2
suffix_2_to_1,msc_lr,6,4,0
suffix_2_to_1,msc_lr,6,5,4
suffix_2_to_1,msc_lr,6,6,60
suffix_2_to_1,msc_lr,6,7,1
suffix_2_to_1,msc_lr,7,0,0
suffix_2_to_1,msc_lr,7,1,0
suffix_2_to_1,msc_lr,7,2,0
suffix_2_to_1,msc_lr,7,3,0
suffix_2_to_1,msc_lr,7,4,0
suffix_2_to_1,msc_lr,7,5,1
suffix_2_to_1,msc_lr,7,6,0
suffix_2_to_1,msc_lr,7,7,79
suffix_2_to_1,sg_smooth_lr,0,0,73
suffix_2_to_1,sg_smooth_lr,0,1,0
suffix_2_to_1,sg_smooth_lr,0,2,0
suffix_2_to_1,sg_smooth_lr,0,3,7
suffix_2_to_1,sg_smooth_lr,0,4,0
suffix_2_to_1,sg_smooth_lr,0,5,0
suffix_2_to_1,sg_smooth_lr,0,6,0
suffix_2_to_1,sg_smooth_lr,0,7,0
suffix_2_to_1,sg_smooth_lr,1,0,0
suffix_2_to_1,sg_smooth_lr,1,1,70
suffix_2_to_1,sg_smooth_lr,1,2,1
suffix_2_to_1,sg_smooth_lr,1,3,0
suffix_2_to_1,sg_smooth_lr,1,4,0
suffix_2_to_1,sg_smooth_lr,1,5,4
suffix_2_to_1,sg_smooth_lr,1,6,3
suffix_2_to_1,sg_smooth_lr,1,7,2
suffix_2_to_1,sg_smooth_lr,2,0,0
suffix_2_to_1,sg_smooth_lr,2,1,1
suffix_2_to_1,sg_smooth_lr,2,2,51
suffix_2_to_1,sg_smooth_lr,2,3,1
suffix_2_to_1,sg_smooth_lr,2,4,13
suffix_2_to_1,sg_smooth_lr,2,5,7
suffix_2_to_1,sg_smooth_lr,2,6,7
suffix_2_to_1,sg_smooth_lr,2,7,0
suffix_2_to_1,sg_smooth_lr,3,0,5
suffix_2_to_1,sg_smooth_lr,3,1,0
suffix_2_to_1,sg_smooth_lr,3,2,0
suffix_2_to_1,sg_smooth_lr,3,3,75
suffix_2_to_1,sg_smooth_lr,3,4,0
suffix_2_to_1,sg_smooth_lr,3,5,0
suffix_2_to_1,sg_smooth_lr,3,6,0
suffix_2_to_1,sg_smooth_lr,3,7,0
suffix_2_to_1,sg_smooth_lr,4,0,0
suffix_2_to_1,sg_smooth_lr,4,1,1
suffix_2_to_1,sg_smooth_lr,4,2,7
suffix_2_to_1,sg_smooth_lr,4,3,0
suffix_2_to_1,sg_smooth_lr,4,4,80
suffix_2_to_1,sg_smooth_lr,4,5,0
suffix_2_to_1,sg_smooth_lr,4,6,0
suffix_2_to_1,sg_smooth_lr,4,7,2
suffix_2_to_1,sg_smooth_lr,5,0,0
suffix_2_to_1,sg_smooth_lr,5,1,5
suffix_2_to_1,sg_smooth_lr,5,2,1
suffix_2_to_1,sg_smooth_lr,5,3,0
suffix_2_to_1,sg_smooth_lr,5,4,0
suffix_2_to_1,sg_smooth_lr,5,5,58
suffix_2_to_1,sg_smooth_lr,5,6,12
suffix_2_to_1,sg_smooth_lr,5,7,4
suffix_2_to_1,sg_smooth_lr,6,0,0
suffix_2_to_1,sg_smooth_lr,6,1,14
suffix_2_to_1,sg_smooth_lr,6,2,7
suffix_2_to_1,sg_smooth_lr,6,3,0
suffix_2_to_1,sg_smooth_lr,6,4,1
suffix_2_to_1,sg_smooth_lr,6,5,17
suffix_2_to_1,sg_smooth_lr,6,6,40
suffix_2_to_1,sg_smooth_lr,6,7,1
suffix_2_to_1,sg_smooth_lr,7,0,0
suffix_2_to_1,sg_smooth_lr,7,1,0
suffix_2_to_1,sg_smooth_lr,7,2,0
suffix_2_to_1,sg_smooth_lr,7,3,0
suffix_2_to_1,sg_smooth_lr,7,4,0
suffix_2_to_1,sg_smooth_lr,7,5,1
suffix_2_to_1,sg_smooth_lr,7,6,0
suffix_2_to_1,sg_smooth_lr,7,7,79
suffix_2_to_1,sg_first_derivative_lr,0,0,80
suffix_2_to_1,sg_first_derivative_lr,0,1,0
suffix_2_to_1,sg_first_derivative_lr,0,2,0
suffix_2_to_1,sg_first_derivative_lr,0,3,0
suffix_2_to_1,sg_first_derivative_lr,0,4,0
suffix_2_to_1,sg_first_derivative_lr,0,5,0
suffix_2_to_1,sg_first_derivative_lr,0,6,0
suffix_2_to_1,sg_first_derivative_lr,0,7,0
suffix_2_to_1,sg_first_derivative_lr,1,0,0
suffix_2_to_1,sg_first_derivative_lr,1,1,78
suffix_2_to_1,sg_first_derivative_lr,1,2,1
suffix_2_to_1,sg_first_derivative_lr,1,3,0
suffix_2_to_1,sg_first_derivative_lr,1,4,0
suffix_2_to_1,sg_first_derivative_lr,1,5,0
suffix_2_to_1,sg_first_derivative_lr,1,6,1
suffix_2_to_1,sg_first_derivative_lr,1,7,0
suffix_2_to_1,sg_first_derivative_lr,2,0,0
suffix_2_to_1,sg_first_derivative_lr,2,1,0
suffix_2_to_1,sg_first_derivative_lr,2,2,56
suffix_2_to_1,sg_first_derivative_lr,2,3,0
suffix_2_to_1,sg_first_derivative_lr,2,4,12
suffix_2_to_1,sg_first_derivative_lr,2,5,12
suffix_2_to_1,sg_first_derivative_lr,2,6,0
suffix_2_to_1,sg_first_derivative_lr,2,7,0
suffix_2_to_1,sg_first_derivative_lr,3,0,0
suffix_2_to_1,sg_first_derivative_lr,3,1,0
suffix_2_to_1,sg_first_derivative_lr,3,2,0
suffix_2_to_1,sg_first_derivative_lr,3,3,80
suffix_2_to_1,sg_first_derivative_lr,3,4,0
suffix_2_to_1,sg_first_derivative_lr,3,5,0
suffix_2_to_1,sg_first_derivative_lr,3,6,0
suffix_2_to_1,sg_first_derivative_lr,3,7,0
suffix_2_to_1,sg_first_derivative_lr,4,0,0
suffix_2_to_1,sg_first_derivative_lr,4,1,0
suffix_2_to_1,sg_first_derivative_lr,4,2,16
suffix_2_to_1,sg_first_derivative_lr,4,3,0
suffix_2_to_1,sg_first_derivative_lr,4,4,72
suffix_2_to_1,sg_first_derivative_lr,4,5,0
suffix_2_to_1,sg_first_derivative_lr,4,6,0
suffix_2_to_1,sg_first_derivative_lr,4,7,2
suffix_2_to_1,sg_first_derivative_lr,5,0,0
suffix_2_to_1,sg_first_derivative_lr,5,1,34
suffix_2_to_1,sg_first_derivative_lr,5,2,7
suffix_2_to_1,sg_first_derivative_lr,5,3,0
suffix_2_to_1,sg_first_derivative_lr,5,4,0
suffix_2_to_1,sg_first_derivative_lr,5,5,35
suffix_2_to_1,sg_first_derivative_lr,5,6,0
suffix_2_to_1,sg_first_derivative_lr,5,7,4
suffix_2_to_1,sg_first_derivative_lr,6,0,0
suffix_2_to_1,sg_first_derivative_lr,6,1,15
suffix_2_to_1,sg_first_derivative_lr,6,2,0
suffix_2_to_1,sg_first_derivative_lr,6,3,0
suffix_2_to_1,sg_first_derivative_lr,6,4,0
suffix_2_to_1,sg_first_derivative_lr,6,5,0
suffix_2_to_1,sg_first_derivative_lr,6,6,64
suffix_2_to_1,sg_first_derivative_lr,6,7,1
suffix_2_to_1,sg_first_derivative_lr,7,0,0
suffix_2_to_1,sg_first_derivative_lr,7,1,0
suffix_2_to_1,sg_first_derivative_lr,7,2,0
suffix_2_to_1,sg_first_derivative_lr,7,3,0
suffix_2_to_1,sg_first_derivative_lr,7,4,0
suffix_2_to_1,sg_first_derivative_lr,7,5,1
suffix_2_to_1,sg_first_derivative_lr,7,6,0
suffix_2_to_1,sg_first_derivative_lr,7,7,79
leave_one_cube_out,raw_lr,0,0,135
leave_one_cube_out,raw_lr,0,1,0
leave_one_cube_out,raw_lr,0,2,0
leave_one_cube_out,raw_lr,0,3,24
leave_one_cube_out,raw_lr,0,4,1
leave_one_cube_out,raw_lr,0,5,0
leave_one_cube_out,raw_lr,0,6,0
leave_one_cube_out,raw_lr,0,7,0
leave_one_cube_out,raw_lr,1,0,0
leave_one_cube_out,raw_lr,1,1,133
leave_one_cube_out,raw_lr,1,2,3
leave_one_cube_out,raw_lr,1,3,0
leave_one_cube_out,raw_lr,1,4,0
leave_one_cube_out,raw_lr,1,5,13
leave_one_cube_out,raw_lr,1,6,11
leave_one_cube_out,raw_lr,1,7,0
leave_one_cube_out,raw_lr,2,0,0
leave_one_cube_out,raw_lr,2,1,0
leave_one_cube_out,raw_lr,2,2,89
leave_one_cube_out,raw_lr,2,3,1
leave_one_cube_out,raw_lr,2,4,43
leave_one_cube_out,raw_lr,2,5,6
leave_one_cube_out,raw_lr,2,6,20
leave_one_cube_out,raw_lr,2,7,1
leave_one_cube_out,raw_lr,3,0,34
leave_one_cube_out,raw_lr,3,1,0
leave_one_cube_out,raw_lr,3,2,0
leave_one_cube_out,raw_lr,3,3,126
leave_one_cube_out,raw_lr,3,4,0
leave_one_cube_out,raw_lr,3,5,0
leave_one_cube_out,raw_lr,3,6,0
leave_one_cube_out,raw_lr,3,7,0
leave_one_cube_out,raw_lr,4,0,0
leave_one_cube_out,raw_lr,4,1,1
leave_one_cube_out,raw_lr,4,2,15
leave_one_cube_out,raw_lr,4,3,0
