protocol,model,actual_label,predicted_label,count
leave_one_cube_out,raw_lr,4,4,148
leave_one_cube_out,raw_lr,4,5,1
leave_one_cube_out,raw_lr,4,6,0
leave_one_cube_out,raw_lr,4,7,5
leave_one_cube_out,raw_lr,5,0,0
leave_one_cube_out,raw_lr,5,1,14
leave_one_cube_out,raw_lr,5,2,1
leave_one_cube_out,raw_lr,5,3,0
leave_one_cube_out,raw_lr,5,4,0
leave_one_cube_out,raw_lr,5,5,67
leave_one_cube_out,raw_lr,5,6,73
leave_one_cube_out,raw_lr,5,7,5
leave_one_cube_out,raw_lr,6,0,0
leave_one_cube_out,raw_lr,6,1,30
leave_one_cube_out,raw_lr,6,2,22
leave_one_cube_out,raw_lr,6,3,0
leave_one_cube_out,raw_lr,6,4,1
leave_one_cube_out,raw_lr,6,5,46
leave_one_cube_out,raw_lr,6,6,59
leave_one_cube_out,raw_lr,6,7,2
leave_one_cube_out,raw_lr,7,0,0
leave_one_cube_out,raw_lr,7,1,2
leave_one_cube_out,raw_lr,7,2,0
leave_one_cube_out,raw_lr,7,3,0
leave_one_cube_out,raw_lr,7,4,0
leave_one_cube_out,raw_lr,7,5,2
leave_one_cube_out,raw_lr,7,6,0
leave_one_cube_out,raw_lr,7,7,130
leave_one_cube_out,raw_svm,0,0,105
leave_one_cube_out,raw_svm,0,1,0
leave_one_cube_out,raw_svm,0,2,0
leave_one_cube_out,raw_svm,0,3,54
leave_one_cube_out,raw_svm,0,4,1
leave_one_cube_out,raw_svm,0,5,0
leave_one_cube_out,raw_svm,0,6,0
leave_one_cube_out,raw_svm,0,7,0
leave_one_cube_out,raw_svm,1,0,0
leave_one_cube_out,raw_svm,1,1,81
leave_one_cube_out,raw_svm,1,2,22
leave_one_cube_out,raw_svm,1,3,0
leave_one_cube_out,raw_svm,1,4,1
leave_one_cube_out,raw_svm,1,5,29
leave_one_cube_out,raw_svm,1,6,24
leave_one_cube_out,raw_svm,1,7,3
leave_one_cube_out,raw_svm,2,0,1
leave_one_cube_out,raw_svm,2,1,26
leave_one_cube_out,raw_svm,2,2,59
leave_one_cube_out,raw_svm,2,3,2
leave_one_cube_out,raw_svm,2,4,28
leave_one_cube_out,raw_svm,2,5,10
leave_one_cube_out,raw_svm,2,6,30
leave_one_cube_out,raw_svm,2,7,4
leave_one_cube_out,raw_svm,3,0,49
leave_one_cube_out,raw_svm,3,1,0
leave_one_cube_out,raw_svm,3,2,0
leave_one_cube_out,raw_svm,3,3,111
leave_one_cube_out,raw_svm,3,4,0
leave_one_cube_out,raw_svm,3,5,0
leave_one_cube_out,raw_svm,3,6,0
leave_one_cube_out,raw_svm,3,7,0
leave_one_cube_out,raw_svm,4,0,0
leave_one_cube_out,raw_svm,4,1,10
leave_one_cube_out,raw_svm,4,2,22
leave_one_cube_out,raw_svm,4,3,0
leave_one_cube_out,raw_svm,4,4,122
leave_one_cube_out,raw_svm,4,5,1
leave_one_cube_out,raw_svm,4,6,1
leave_one_cube_out,raw_svm,4,7,14
leave_one_cube_out,raw_svm,5,0,0
leave_one_cube_out,raw_svm,5,1,27
leave_one_cube_out,raw_svm,5,2,1
leave_one_cube_out,raw_svm,5,3,0
leave_one_cube_out,raw_svm,5,4,0
leave_one_cube_out,raw_svm,5,5,39
leave_one_cube_out,raw_svm,5,6,82
leave_one_cube_out,raw_svm,5,7,11
leave_one_cube_out,raw_svm,6,0,0
leave_one_cube_out,raw_svm,6,1,34
leave_one_cube_out,raw_svm,6,2,38
leave_one_cube_out,raw_svm,6,3,0
leave_one_cube_out,raw_svm,6,4,3
leave_one_cube_out,raw_svm,6,5,76
leave_one_cube_out,raw_svm,6,6,4
leave_one_cube_out,raw_svm,6,7,5
leave_one_cube_out,raw_svm,7,0,0
leave_one_cube_out,raw_svm,7,1,9
leave_one_cube_out,raw_svm,7,2,1
leave_one_cube_out,raw_svm,7,3,0
leave_one_cube_out,raw_svm,7,4,0
leave_one_cube_out,raw_svm,7,5,1
leave_one_cube_out,raw_svm,7,6,0
leave_one_cube_out,raw_svm,7,7,123
leave_one_cube_out,raw_pls_da,0,0,129
leave_one_cube_out,raw_pls_da,0,1,0
leave_one_cube_out,raw_pls_da,0,2,0
leave_one_cube_out,raw_pls_da,0,3,29
leave_one_cube_out,raw_pls_da,0,4,0
leave_one_cube_out,raw_pls_da,0,5,0
leave_one_cube_out,raw_pls_da,0,6,0
leave_one_cube_out,raw_pls_da,0,7,2
leave_one_cube_out,raw_pls_da,1,0,0
leave_one_cube_out,raw_pls_da,1,1,153
leave_one_cube_out,raw_pls_da,1,2,5
leave_one_cube_out,raw_pls_da,1,3,0
leave_one_cube_out,raw_pls_da,1,4,0
leave_one_cube_out,raw_pls_da,1,5,1
leave_one_cube_out,raw_pls_da,1,6,1
leave_one_cube_out,raw_pls_da,1,7,0
leave_one_cube_out,raw_pls_da,2,0,0
leave_one_cube_out,raw_pls_da,2,1,7
leave_one_cube_out,raw_pls_da,2,2,54
leave_one_cube_out,raw_pls_da,2,3,0
leave_one_cube_out,raw_pls_da,2,4,93
leave_one_cube_out,raw_pls_da,2,5,6
leave_one_cube_out,raw_pls_da,2,6,0
leave_one_cube_out,raw_pls_da,2,7,0
leave_one_cube_out,raw_pls_da,3,0,48
leave_one_cube_out,raw_pls_da,3,1,3
leave_one_cube_out,raw_pls_da,3,2,1
leave_one_cube_out,raw_pls_da,3,3,101
leave_one_cube_out,raw_pls_da,3,4,0
leave_one_cube_out,raw_pls_da,3,5,0
leave_one_cube_out,raw_pls_da,3,6,7
leave_one_cube_out,raw_pls_da,3,7,0
leave_one_cube_out,raw_pls_da,4,0,3
leave_one_cube_out,raw_pls_da,4,1,0
leave_one_cube_out,raw_pls_da,4,2,65
leave_one_cube_out,raw_pls_da,4,3,0
leave_one_cube_out,raw_pls_da,4,4,95
leave_one_cube_out,raw_pls_da,4,5,0
leave_one_cube_out,raw_pls_da,4,6,2
leave_one_cube_out,raw_pls_da,4,7,5
leave_one_cube_out,raw_pls_da,5,0,1
leave_one_cube_out,raw_pls_da,5,1,21
leave_one_cube_out,raw_pls_da,5,2,1
leave_one_cube_out,raw_pls_da,5,3,0
leave_one_cube_out,raw_pls_da,5,4,0
leave_one_cube_out,raw_pls_da,5,5,66
leave_one_cube_out,raw_pls_da,5,6,45
leave_one_cube_out,raw_pls_da,5,7,26
leave_one_cube_out,raw_pls_da,6,0,0
leave_one_cube_out,raw_pls_da,6,1,20
leave_one_cube_out,raw_pls_da,6,2,1
leave_one_cube_out,raw_pls_da,6,3,8
leave_one_cube_out,raw_pls_da,6,4,0
leave_one_cube_out,raw_pls_da,6,5,20
leave_one_cube_out,raw_pls_da,6,6,98
leave_one_cube_out,raw_pls_da,6,7,13
leave_one_cube_out,raw_pls_da,7,0,1
leave_one_cube_out,raw_pls_da,7,1,0
leave_one_cube_out,raw_pls_da,7,2,1
leave_one_cube_out,raw_pls_da,7,3,0
leave_one_cube_out,raw_pls_da,7,4,0
leave_one_cube_out,raw_pls_da,7,5,41
leave_one_cube_out,raw_pls_da,7,6,2
leave_one_cube_out,raw_pls_da,7,7,89
leave_one_cube_out,raw_rf,0,0,95
leave_one_cube_out,raw_rf,0,1,0
leave_one_cube_out,raw_rf,0,2,5
leave_one_cube_out,raw_rf,0,3,60
leave_one_cube_out,raw_rf,0,4,0
leave_one_cube_out,raw_rf,0,5,0
leave_one_cube_out,raw_rf,0,6,0
leave_one_cube_out,raw_rf,0,7,0
leave_one_cube_out,raw_rf,1,0,0
leave_one_cube_out,raw_rf,1,1,60
leave_one_cube_out,raw_rf,1,2,24
leave_one_cube_out,raw_rf,1,3,0
leave_one_cube_out,raw_rf,1,4,3
leave_one_cube_out,raw_rf,1,5,26
leave_one_cube_out,raw_rf,1,6,42
leave_one_cube_out,raw_rf,1,7,5
leave_one_cube_out,raw_rf,2,0,4
leave_one_cube_out,raw_rf,2,1,32
leave_one_cube_out,raw_rf,2,2,57
leave_one_cube_out,raw_rf,2,3,2
leave_one_cube_out,raw_rf,2,4,33
leave_one_cube_out,raw_rf,2,5,11
leave_one_cube_out,raw_rf,2,6,17
leave_one_cube_out,raw_rf,2,7,4
leave_one_cube_out,raw_rf,3,0,56
leave_one_cube_out,raw_rf,3,1,0
leave_one_cube_out,raw_rf,3,2,0
leave_one_cube_out,raw_rf,3,3,104
leave_one_cube_out,raw_rf,3,4,0
leave_one_cube_out,raw_rf,3,5,0
leave_one_cube_out,raw_rf,3,6,0
leave_one_cube_out,raw_rf,3,7,0
leave_one_cube_out,raw_rf,4,0,0
leave_one_cube_out,raw_rf,4,1,11
leave_one_cube_out,raw_rf,4,2,22
leave_one_cube_out,raw_rf,4,3,0
leave_one_cube_out,raw_rf,4,4,115
leave_one_cube_out,raw_rf,4,5,1
leave_one_cube_out,raw_rf,4,6,4
leave_one_cube_out,raw_rf,4,7,17
leave_one_cube_out,raw_rf,5,0,0
leave_one_cube_out,raw_rf,5,1,28
leave_one_cube_out,raw_rf,5,2,5
leave_one_cube_out,raw_rf,5,3,0
leave_one_cube_out,raw_rf,5,4,5
leave_one_cube_out,raw_rf,5,5,43
leave_one_cube_out,raw_rf,5,6,60
leave_one_cube_out,raw_rf,5,7,19
leave_one_cube_out,raw_rf,6,0,0
leave_one_cube_out,raw_rf,6,1,36
leave_one_cube_out,raw_rf,6,2,29
leave_one_cube_out,raw_rf,6,3,0
leave_one_cube_out,raw_rf,6,4,8
leave_one_cube_out,raw_rf,6,5,59
leave_one_cube_out,raw_rf,6,6,20
leave_one_cube_out,raw_rf,6,7,8
leave_one_cube_out,raw_rf,7,0,0
leave_one_cube_out,raw_rf,7,1,8
leave_one_cube_out,raw_rf,7,2,0
leave_one_cube_out,raw_rf,7,3,0
leave_one_cube_out,raw_rf,7,4,1
leave_one_cube_out,raw_rf,7,5,14
leave_one_cube_out,raw_rf,7,6,6
leave_one_cube_out,raw_rf,7,7,105
leave_one_cube_out,snv_lr,0,0,154
leave_one_cube_out,snv_lr,0,1,0
leave_one_cube_out,snv_lr,0,2,0
leave_one_cube_out,snv_lr,0,3,4
leave_one_cube_out,snv_lr,0,4,2
leave_one_cube_out,snv_lr,0,5,0
leave_one_cube_out,snv_lr,0,6,0
leave_one_cube_out,snv_lr,0,7,0
leave_one_cube_out,snv_lr,1,0,0
leave_one_cube_out,snv_lr,1,1,150
leave_one_cube_out,snv_lr,1,2,1
leave_one_cube_out,snv_lr,1,3,0
leave_one_cube_out,snv_lr,1,4,0
leave_one_cube_out,snv_lr,1,5,3
leave_one_cube_out,snv_lr,1,6,6
leave_one_cube_out,snv_lr,1,7,0
leave_one_cube_out,snv_lr,2,0,0
leave_one_cube_out,snv_lr,2,1,1
leave_one_cube_out,snv_lr,2,2,89
leave_one_cube_out,snv_lr,2,3,1
leave_one_cube_out,snv_lr,2,4,51
leave_one_cube_out,snv_lr,2,5,10
leave_one_cube_out,snv_lr,2,6,7
leave_one_cube_out,snv_lr,2,7,1
leave_one_cube_out,snv_lr,3,0,8
leave_one_cube_out,snv_lr,3,1,0
leave_one_cube_out,snv_lr,3,2,1
leave_one_cube_out,snv_lr,3,3,149
leave_one_cube_out,snv_lr,3,4,0
leave_one_cube_out,snv_lr,3,5,0
leave_one_cube_out,snv_lr,3,6,2
leave_one_cube_out,snv_lr,3,7,0
leave_one_cube_out,snv_lr,4,0,0
leave_one_cube_out,snv_lr,4,1,0
leave_one_cube_out,snv_lr,4,2,16
leave_one_cube_out,snv_lr,4,3,2
leave_one_cube_out,snv_lr,4,4,151
leave_one_cube_out,snv_lr,4,5,0
leave_one_cube_out,snv_lr,4,6,0
leave_one_cube_out,snv_lr,4,7,1
leave_one_cube_out,snv_lr,5,0,0
leave_one_cube_out,snv_lr,5,1,32
leave_one_cube_out,snv_lr,5,2,2
leave_one_cube_out,snv_lr,5,3,0
leave_one_cube_out,snv_lr,5,4,0
leave_one_cube_out,snv_lr,5,5,48
leave_one_cube_out,snv_lr,5,6,69
leave_one_cube_out,snv_lr,5,7,9
leave_one_cube_out,snv_lr,6,0,0
leave_one_cube_out,snv_lr,6,1,13
leave_one_cube_out,snv_lr,6,2,1
leave_one_cube_out,snv_lr,6,3,1
leave_one_cube_out,snv_lr,6,4,0
leave_one_cube_out,snv_lr,6,5,17
leave_one_cube_out,snv_lr,6,6,126
leave_one_cube_out,snv_lr,6,7,2
leave_one_cube_out,snv_lr,7,0,0
leave_one_cube_out,snv_lr,7,1,0
leave_one_cube_out,snv_lr,7,2,0
leave_one_cube_out,snv_lr,7,3,0
leave_one_cube_out,snv_lr,7,4,0
leave_one_cube_out,snv_lr,7,5,2
leave_one_cube_out,snv_lr,7,6,0
leave_one_cube_out,snv_lr,7,7,132
leave_one_cube_out,msc_lr,0,0,154
leave_one_cube_out,msc_lr,0,1,0
leave_one_cube_out,msc_lr,0,2,0
leave_one_cube_out,msc_lr,0,3,4
leave_one_cube_out,msc_lr,0,4,1
leave_one_cube_out,msc_lr,0,5,0
leave_one_cube_out,msc_lr,0,6,0
leave_one_cube_out,msc_lr,0,7,1
leave_one_cube_out,msc_lr,1,0,0
leave_one_cube_out,msc_lr,1,1,149
leave_one_cube_out,msc_lr,1,2,1
leave_one_cube_out,msc_lr,1,3,0
leave_one_cube_out,msc_lr,1,4,0
leave_one_cube_out,msc_lr,1,5,4
leave_one_cube_out,msc_lr,1,6,6
leave_one_cube_out,msc_lr,1,7,0
leave_one_cube_out,msc_lr,2,0,0
leave_one_cube_out,msc_lr,2,1,2
leave_one_cube_out,msc_lr,2,2,65
leave_one_cube_out,msc_lr,2,3,0
leave_one_cube_out,msc_lr,2,4,77
leave_one_cube_out,msc_lr,2,5,7
leave_one_cube_out,msc_lr,2,6,9
leave_one_cube_out,msc_lr,2,7,0
leave_one_cube_out,msc_lr,3,0,8
leave_one_cube_out,msc_lr,3,1,0
leave_one_cube_out,msc_lr,3,2,1
leave_one_cube_out,msc_lr,3,3,150
leave_one_cube_out,msc_lr,3,4,0
leave_one_cube_out,msc_lr,3,5,0
leave_one_cube_out,msc_lr,3,6,1
leave_one_cube_out,msc_lr,3,7,0
leave_one_cube_out,msc_lr,4,0,0
leave_one_cube_out,msc_lr,4,1,0
leave_one_cube_out,msc_lr,4,2,47
leave_one_cube_out,msc_lr,4,3,2
leave_one_cube_out,msc_lr,4,4,120
leave_one_cube_out,msc_lr,4,5,0
leave_one_cube_out,msc_lr,4,6,0
leave_one_cube_out,msc_lr,4,7,1
leave_one_cube_out,msc_lr,5,0,0
leave_one_cube_out,msc_lr,5,1,37
leave_one_cube_out,msc_lr,5,2,1
leave_one_cube_out,msc_lr,5,3,0
leave_one_cube_out,msc_lr,5,4,0
leave_one_cube_out,msc_lr,5,5,47
leave_one_cube_out,msc_lr,5,6,66
leave_one_cube_out,msc_lr,5,7,9
leave_one_cube_out,msc_lr,6,0,0
leave_one_cube_out,msc_lr,6,1,16
leave_one_cube_out,msc_lr,6,2,1
leave_one_cube_out,msc_lr,6,3,1
leave_one_cube_out,msc_lr,6,4,0
leave_one_cube_out,msc_lr,6,5,16
leave_one_cube_out,msc_lr,6,6,124
leave_one_cube_out,msc_lr,6,7,2
leave_one_cube_out,msc_lr,7,0,0
leave_one_cube_out,msc_lr,7,1,0
leave_one_cube_out,msc_lr,7,2,0
leave_one_cube_out,msc_lr,7,3,0
leave_one_cube_out,msc_lr,7,4,0
leave_one_cube_out,msc_lr,7,5,3
leave_one_cube_out,msc_lr,7,6,0
leave_one_cube_out,msc_lr,7,7,131
leave_one_cube_out,sg_smooth_lr,0,0,135
leave_one_cube_out,sg_smooth_lr,0,1,0
leave_one_cube_out,sg_smooth_lr,0,2,0
leave_one_cube_out,sg_smooth_lr,0,3,24
leave_one_cube_out,sg_smooth_lr,0,4,1
leave_one_cube_out,sg_smooth_lr,0,5,0
leave_one_cube_out,sg_smooth_lr,0,6,0
leave_one_cube_out,sg_smooth_lr,0,7,0
leave_one_cube_out,sg_smooth_lr,1,0,0
leave_one_cube_out,sg_smooth_lr,1,1,133
leave_one_cube_out,sg_smooth_lr,1,2,3
leave_one_cube_out,sg_smooth_lr,1,3,0
leave_one_cube_out,sg_smooth_lr,1,4,0
leave_one_cube_out,sg_smooth_lr,1,5,13
leave_one_cube_out,sg_smooth_lr,1,6,11
leave_one_cube_out,sg_smooth_lr,1,7,0
leave_one_cube_out,sg_smooth_lr,2,0,0
leave_one_cube_out,sg_smooth_lr,2,1,0
leave_one_cube_out,sg_smooth_lr,2,2,91
leave_one_cube_out,sg_smooth_lr,2,3,1
leave_one_cube_out,sg_smooth_lr,2,4,41
leave_one_cube_out,sg_smooth_lr,2,5,6
leave_one_cube_out,sg_smooth_lr,2,6,20
leave_one_cube_out,sg_smooth_lr,2,7,1
leave_one_cube_out,sg_smooth_lr,3,0,33
leave_one_cube_out,sg_smooth_lr,3,1,0
leave_one_cube_out,sg_smooth_lr,3,2,0
leave_one_cube_out,sg_smooth_lr,3,3,127
leave_one_cube_out,sg_smooth_lr,3,4,0
leave_one_cube_out,sg_smooth_lr,3,5,0
leave_one_cube_out,sg_smooth_lr,3,6,0
leave_one_cube_out,sg_smooth_lr,3,7,0
leave_one_cube_out,sg_smooth_lr,4,0,0
leave_one_cube_out,sg_smooth_lr,4,1,1
leave_one_cube_out,sg_smooth_lr,4,2,15
leave_one_cube_out,sg_smooth_lr,4,3,0
leave_one_cube_out,sg_smooth_lr,4,4,148
leave_one_cube_out,sg_smooth_lr,4,5,1
leave_one_cube_out,sg_smooth_lr,4,6,0
leave_one_cube_out,sg_smooth_lr,4,7,5
leave_one_cube_out,sg_smooth_lr,5,0,0
leave_one_cube_out,sg_smooth_lr,5,1,13
leave_one_cube_out,sg_smooth_lr,5,2,1
leave_one_cube_out,sg_smooth_lr,5,3,0
leave_one_cube_out,sg_smooth_lr,5,4,0
leave_one_cube_out,sg_smooth_lr,5,5,67
leave_one_cube_out,sg_smooth_lr,5,6,73
leave_one_cube_out,sg_smooth_lr,5,7,6
leave_one_cube_out,sg_smooth_lr,6,0,0
leave_one_cube_out,sg_smooth_lr,6,1,31
leave_one_cube_out,sg_smooth_lr,6,2,23
leave_one_cube_out,sg_smooth_lr,6,3,0
leave_one_cube_out,sg_smooth_lr,6,4,1
leave_one_cube_out,sg_smooth_lr,6,5,46
leave_one_cube_out,sg_smooth_lr,6,6,57
leave_one_cube_out,sg_smooth_lr,6,7,2
leave_one_cube_out,sg_smooth_lr,7,0,0
leave_one_cube_out,sg_smooth_lr,7,1,2
leave_one_cube_out,sg_smooth_lr,7,2,0
leave_one_cube_out,sg_smooth_lr,7,3,0
leave_one_cube_out,sg_smooth_lr,7,4,0
leave_one_cube_out,sg_smooth_lr,7,5,2
leave_one_cube_out,sg_smooth_lr,7,6,0
leave_one_cube_out,sg_smooth_lr,7,7,130
leave_one_cube_out,sg_first_derivative_lr,0,0,156
leave_one_cube_out,sg_first_derivative_lr,0,1,0
leave_one_cube_out,sg_first_derivative_lr,0,2,0
leave_one_cube_out,sg_first_derivative_lr,0,3,4
leave_one_cube_out,sg_first_derivative_lr,0,4,0
leave_one_cube_out,sg_first_derivative_lr,0,5,0
leave_one_cube_out,sg_first_derivative_lr,0,6,0
leave_one_cube_out,sg_first_derivative_lr,0,7,0
leave_one_cube_out,sg_first_derivative_lr,1,0,0
leave_one_cube_out,sg_first_derivative_lr,1,1,153
leave_one_cube_out,sg_first_derivative_lr,1,2,2
leave_one_cube_out,sg_first_derivative_lr,1,3,0
leave_one_cube_out,sg_first_derivative_lr,1,4,0
leave_one_cube_out,sg_first_derivative_lr,1,5,2
leave_one_cube_out,sg_first_derivative_lr,1,6,3
leave_one_cube_out,sg_first_derivative_lr,1,7,0
leave_one_cube_out,sg_first_derivative_lr,2,0,0
leave_one_cube_out,sg_first_derivative_lr,2,1,2
leave_one_cube_out,sg_first_derivative_lr,2,2,62
leave_one_cube_out,sg_first_derivative_lr,2,3,0
leave_one_cube_out,sg_first_derivative_lr,2,4,81
leave_one_cube_out,sg_first_derivative_lr,2,5,13
leave_one_cube_out,sg_first_derivative_lr,2,6,2
leave_one_cube_out,sg_first_derivative_lr,2,7,0
leave_one_cube_out,sg_first_derivative_lr,3,0,8
leave_one_cube_out,sg_first_derivative_lr,3,1,0
leave_one_cube_out,sg_first_derivative_lr,3,2,0
leave_one_cube_out,sg_first_derivative_lr,3,3,150
leave_one_cube_out,sg_first_derivative_lr,3,4,0
leave_one_cube_out,sg_first_derivative_lr,3,5,0
leave_one_cube_out,sg_first_derivative_lr,3,6,2
leave_one_cube_out,sg_first_derivative_lr,3,7,0
leave_one_cube_out,sg_first_derivative_lr,4,0,0
leave_one_cube_out,sg_first_derivative_lr,4,1,0
leave_one_cube_out,sg_first_derivative_lr,4,2,47
leave_one_cube_out,sg_first_derivative_lr,4,3,0
leave_one_cube_out,sg_first_derivative_lr,4,4,116
leave_one_cube_out,sg_first_derivative_lr,4,5,0
leave_one_cube_out,sg_first_derivative_lr,4,6,3
leave_one_cube_out,sg_first_derivative_lr,4,7,4
leave_one_cube_out,sg_first_derivative_lr,5,0,0
leave_one_cube_out,sg_first_derivative_lr,5,1,42
leave_one_cube_out,sg_first_derivative_lr,5,2,2
leave_one_cube_out,sg_first_derivative_lr,5,3,0
leave_one_cube_out,sg_first_derivative_lr,5,4,0
leave_one_cube_out,sg_first_derivative_lr,5,5,63
leave_one_cube_out,sg_first_derivative_lr,5,6,47
leave_one_cube_out,sg_first_derivative_lr,5,7,6
leave_one_cube_out,sg_first_derivative_lr,6,0,0
leave_one_cube_out,sg_first_derivative_lr,6,1,16
leave_one_cube_out,sg_first_derivative_lr,6,2,0
leave_one_cube_out,sg_first_derivative_lr,6,3,0
leave_one_cube_out,sg_first_derivative_lr,6,4,0
leave_one_cube_out,sg_first_derivative_lr,6,5,0
leave_one_cube_out,sg_first_derivative_lr,6,6,142
leave_one_cube_out,sg_first_derivative_lr,6,7,2
leave_one_cube_out,sg_first_derivative_lr,7,0,0
leave_one_cube_out,sg_first_derivative_lr,7,1,0
leave_one_cube_out,sg_first_derivative_lr,7,2,0
leave_one_cube_out,sg_first_derivative_lr,7,3,0
leave_one_cube_out,sg_first_derivative_lr,7,4,0
leave_one_cube_out,sg_first_derivative_lr,7,5,2
leave_one_cube_out,sg_first_derivative_lr,7,6,1
leave_one_cube_out,sg_first_derivative_lr,7,7,131
