run_id,direction,model,seed,condition,source_cube,calibration,n,n_correct,accuracy,nll,brier,ece_10
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,full,0-2,raw,80,75,0.9375,1.266669109052232,0.5950135457982976,0.6488987957082624
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,full,0-2,temperature_scaled,80,75,0.9375,1.1752155907102453,0.5462344704383335,0.6158030255609932
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,full,1-2,raw,80,39,0.4875,1.8635232840489375,0.82127629917381,0.3445529271751988
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,full,1-2,temperature_scaled,80,38,0.475,1.8187624029367826,0.8089652490158731,0.3478081883548919
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,full,2-2,raw,80,22,0.275,1.903102406546242,0.8341578503541778,0.2165646773850423
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,full,2-2,temperature_scaled,80,22,0.275,1.8802367852823294,0.8338687189405143,0.29439969451922565
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,full,3-2,raw,80,55,0.6875,1.4463807694405026,0.6805916321133191,0.46125522035823197
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,full,3-2,temperature_scaled,80,55,0.6875,1.351193525591,0.6359649175309325,0.38499446649851954
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,full,4-2,raw,80,61,0.7625,1.5989852056536136,0.7288561525083621,0.5499149519965042
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,full,4-2,temperature_scaled,80,60,0.75,1.4130514607237044,0.6512148528966589,0.4853354551310083
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,full,5-2,raw,80,32,0.4,1.88873591535816,0.8288384150310211,0.2512857149688174
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,full,5-2,temperature_scaled,80,34,0.425,1.8443933361447076,0.8176993902564318,0.2803330040308471
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,full,6-2,raw,80,0,0.0,1.940677174723841,0.8437744793029168,0.16263919410522432
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,full,6-2,temperature_scaled,80,0,0.0,1.9301688557514478,0.8440241108627795,0.18122434902333523
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,full,7-2,raw,54,35,0.6481481481481481,1.6651852955804176,0.7381440300902611,0.4288443194902836
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,full,7-2,temperature_scaled,54,37,0.6851851851851852,1.5300012522656912,0.6746532895135615,0.41594962009860026
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,mask_only,0-2,raw,80,0,0.0,2.501081168523911,1.0494281848580935,0.40311149077926
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,mask_only,0-2,temperature_scaled,80,0,0.0,2.5126712958470248,1.0579749295411744,0.41335228671516033
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,mask_only,1-2,raw,80,0,0.0,2.434392819111206,1.038118880835951,0.40311149077926
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,mask_only,1-2,temperature_scaled,80,0,0.0,2.490763074356138,1.0543843559262527,0.41335228671516033
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,mask_only,2-2,raw,80,0,0.0,2.4493769895556743,1.040726052477764,0.40311149077926
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,mask_only,2-2,temperature_scaled,80,0,0.0,2.4337316449354165,1.0446599592340278,0.41335228671516033
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,mask_only,3-2,raw,80,0,0.0,2.457992520321938,1.0422075182673998,0.40311149077926
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,mask_only,3-2,temperature_scaled,80,0,0.0,2.427429736044302,1.0435510013502243,0.41335228671516033
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,mask_only,4-2,raw,80,0,0.0,2.4779986625203634,1.0455987988475377,0.40311149077926
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,mask_only,4-2,temperature_scaled,80,0,0.0,2.4872124461682863,1.0537949944149239,0.41335228671516033
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,mask_only,5-2,raw,80,0,0.0,2.437880044672721,1.0387291334460491,0.40311149077926
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,mask_only,5-2,temperature_scaled,80,0,0.0,2.4962695304905154,1.0552942322360148,0.41335228671516033
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,mask_only,6-2,raw,80,0,0.0,2.4765760955670033,1.0453598909484683,0.40311149077926
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,mask_only,6-2,temperature_scaled,80,0,0.0,2.510297858271636,1.0575897315460272,0.41335228671516033
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,mask_only,7-2,raw,54,54,1.0,0.9085421032388608,0.40719780103044334,0.5968885092207401
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,mask_only,7-2,temperature_scaled,54,54,1.0,0.8834550551464372,0.39337323097229704,0.5866477132848398
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,mean_broadcast,0-2,raw,80,75,0.9375,1.266669109052232,0.5950135457982976,0.6488987957082624
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,mean_broadcast,0-2,temperature_scaled,80,75,0.9375,1.1752155907102453,0.5462344704383335,0.6158030255609932
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,mean_broadcast,1-2,raw,80,39,0.4875,1.8635232840489375,0.82127629917381,0.3445529271751988
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,mean_broadcast,1-2,temperature_scaled,80,38,0.475,1.8187624029367826,0.8089652490158731,0.3478081883548919
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,mean_broadcast,2-2,raw,80,22,0.275,1.903102406546242,0.8341578503541778,0.2165646773850423
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,mean_broadcast,2-2,temperature_scaled,80,22,0.275,1.8802367852823294,0.8338687189405143,0.29439969451922565
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,mean_broadcast,3-2,raw,80,55,0.6875,1.4463807694405026,0.6805916321133191,0.46125522035823197
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,mean_broadcast,3-2,temperature_scaled,80,55,0.6875,1.351193525591,0.6359649175309325,0.38499446649851954
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,mean_broadcast,4-2,raw,80,61,0.7625,1.5989852056536136,0.7288561525083621,0.5499149519965042
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,mean_broadcast,4-2,temperature_scaled,80,60,0.75,1.4130514607237044,0.6512148528966589,0.4853354551310083
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,mean_broadcast,5-2,raw,80,32,0.4,1.88873591535816,0.8288384150310211,0.2512857149688174
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,mean_broadcast,5-2,temperature_scaled,80,34,0.425,1.8443933361447076,0.8176993902564318,0.2803330040308471
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,mean_broadcast,6-2,raw,80,0,0.0,1.940677174723841,0.8437744793029168,0.16263919410522432
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,mean_broadcast,6-2,temperature_scaled,80,0,0.0,1.9301688557514478,0.8440241108627795,0.18122434902333523
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,mean_broadcast,7-2,raw,54,35,0.6481481481481481,1.6651852955804176,0.7381440300902611,0.4288443194902836
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,mean_broadcast,7-2,temperature_scaled,54,37,0.6851851851851852,1.5300012522656912,0.6746532895135615,0.41594962009860026
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,spatial_shuffle,0-2,raw,80,75,0.9375,1.266669109052232,0.5950135457982976,0.6488987957082624
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,spatial_shuffle,0-2,temperature_scaled,80,75,0.9375,1.1752155907102453,0.5462344704383335,0.6158030255609932
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,spatial_shuffle,1-2,raw,80,39,0.4875,1.8635232840489375,0.82127629917381,0.3445529271751988
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,spatial_shuffle,1-2,temperature_scaled,80,38,0.475,1.8187624029367826,0.8089652490158731,0.3478081883548919
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,spatial_shuffle,2-2,raw,80,22,0.275,1.903102406546242,0.8341578503541778,0.2165646773850423
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,spatial_shuffle,2-2,temperature_scaled,80,22,0.275,1.8802367852823294,0.8338687189405143,0.29439969451922565
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,spatial_shuffle,3-2,raw,80,55,0.6875,1.4463807694405026,0.6805916321133191,0.46125522035823197
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,spatial_shuffle,3-2,temperature_scaled,80,55,0.6875,1.351193525591,0.6359649175309325,0.38499446649851954
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,spatial_shuffle,4-2,raw,80,61,0.7625,1.5989852056536136,0.7288561525083621,0.5499149519965042
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,spatial_shuffle,4-2,temperature_scaled,80,60,0.75,1.4130514607237044,0.6512148528966589,0.4853354551310083
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,spatial_shuffle,5-2,raw,80,32,0.4,1.88873591535816,0.8288384150310211,0.2512857149688174
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,spatial_shuffle,5-2,temperature_scaled,80,34,0.425,1.8443933361447076,0.8176993902564318,0.2803330040308471
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,spatial_shuffle,6-2,raw,80,0,0.0,1.940677174723841,0.8437744793029168,0.16263919410522432
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,spatial_shuffle,6-2,temperature_scaled,80,0,0.0,1.9301688557514478,0.8440241108627795,0.18122434902333523
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,spatial_shuffle,7-2,raw,54,35,0.6481481481481481,1.6651852955804176,0.7381440300902611,0.4288443194902836
suffix_1_to_2__spectral_only__probability_ensemble,suffix_1_to_2,spectral_only,probability_ensemble,spatial_shuffle,7-2,temperature_scaled,54,37,0.6851851851851852,1.5300012522656912,0.6746532895135615,0.41594962009860026
suffix_2_to_1__fusion_net__probability_ensemble,suffix_2_to_1,fusion_net,probability_ensemble,full,0-1,raw,80,68,0.85,0.5028878455460705,0.2628764527110293,0.17333749129652268
suffix_2_to_1__fusion_net__probability_ensemble,suffix_2_to_1,fusion_net,probability_ensemble,full,0-1,temperature_scaled,80,68,0.85,0.558382910714512,0.2861398044836375,0.21481765600142613
suffix_2_to_1__fusion_net__probability_ensemble,suffix_2_to_1,fusion_net,probability_ensemble,full,1-1,raw,80,42,0.525,1.5612128433527688,0.7232479521876362,0.19350848167075974
suffix_2_to_1__fusion_net__probability_ensemble,suffix_2_to_1,fusion_net,probability_ensemble,full,1-1,temperature_scaled,80,40,0.5,1.597001113156189,0.7429250058517279,0.20664055308928503
suffix_2_to_1__fusion_net__probability_ensemble,suffix_2_to_1,fusion_net,probability_ensemble,full,2-1,raw,80,25,0.3125,1.7513689640219856,0.8216593580185304,0.17460830907303185
suffix_2_to_1__fusion_net__probability_ensemble,suffix_2_to_1,fusion_net,probability_ensemble,full,2-1,temperature_scaled,80,25,0.3125,1.7288003739488615,0.8102145461005928,0.10380303419450473
suffix_2_to_1__fusion_net__probability_ensemble,suffix_2_to_1,fusion_net,probability_ensemble,full,3-1,raw,80,41,0.5125,1.0055796902403658,0.5706806299945756,0.19818340678124952
suffix_2_to_1__fusion_net__probability_ensemble,suffix_2_to_1,fusion_net,probability_ensemble,full,3-1,temperature_scaled,80,42,0.525,0.9839617758828249,0.5436087271156413,0.16885687931197196
suffix_2_to_1__fusion_net__probability_ensemble,suffix_2_to_1,fusion_net,probability_ensemble,full,4-1,raw,90,38,0.4222222222222222,1.4417367457032557,0.7284272146844492,0.15000989564014955
suffix_2_to_1__fusion_net__probability_ensemble,suffix_2_to_1,fusion_net,probability_ensemble,full,4-1,temperature_scaled,90,42,0.4666666666666667,1.4340074200134258,0.7166764766690736,0.19799015800046688
suffix_2_to_1__fusion_net__probability_ensemble,suffix_2_to_1,fusion_net,probability_ensemble,full,5-1,raw,80,8,0.1,1.6842167964708463,0.853000180648731,0.24578593703141463
suffix_2_to_1__fusion_net__probability_ensemble,suffix_2_to_1,fusion_net,probability_ensemble,full,5-1,temperature_scaled,80,12,0.15,1.6684703930084173,0.8339375417989363,0.18519608645337046
suffix_2_to_1__fusion_net__probability_ensemble,suffix_2_to_1,fusion_net,probability_ensemble,full,6-1,raw,80,30,0.375,1.7698181983731451,0.7868924237180079,0.16121643169037173
suffix_2_to_1__fusion_net__probability_ensemble,suffix_2_to_1,fusion_net,probability_ensemble,full,6-1,temperature_scaled,80,31,0.3875,1.7482849801286442,0.78648258000263,0.15774599252425434
suffix_2_to_1__fusion_net__probability_ensemble,suffix_2_to_1,fusion_net,probability_ensemble,full,7-1,raw,80,52,0.65,1.412666465763498,0.5524239454248664,0.1513041198785451
suffix_2_to_1__fusion_net__probability_ensemble,suffix_2_to_1,fusion_net,probability_ensemble,full,7-1,temperature_scaled,80,52,0.65,1.418994262894337,0.5689205649917645,0.17919632801478205
suffix_2_to_1__fusion_net__probability_ensemble,suffix_2_to_1,fusion_net,probability_ensemble,mask_only,0-1,raw,80,0,0.0,5.340480098824111,1.2853536498972495,0.43449462117064197
suffix_2_to_1__fusion_net__probability_ensemble,suffix_2_to_1,fusion_net,probability_ensemble,mask_only,0-1,temperature_scaled,80,0,0.0,4.815484267145289,1.2546457882998339,0.40759408020662813
suffix_2_to_1__fusion_net__probability_ensemble,suffix_2_to_1,fusion_net,probability_ensemble,mask_only,1-1,raw,80,3,0.0375,2.8678648023542075,1.137448675758756,0.3673133365385386
suffix_2_to_1__fusion_net__probability_ensemble,suffix_2_to_1,fusion_net,probability_ensemble,mask_only,1-1,temperature_scaled,80,3,0.0375,2.762780692382438,1.1114891423712097,0.3437872848953777
suffix_2_to_1__fusion_net__probability_ensemble,suffix_2_to_1,fusion_net,probability_ensemble,mask_only,2-1,raw,80,1,0.0125,2.5305001365397173,1.0651997438361345,0.39065844740544875
suffix_2_to_1__fusion_net__probability_ensemble,suffix_2_to_1,fusion_net,probability_ensemble,mask_only,2-1,temperature_scaled,80,0,0.0,2.4182338622628725,1.0406189436584294,0.3866319699415986
suffix_2_to_1__fusion_net__probability_ensemble,suffix_2_to_1,fusion_net,probability_ensemble,mask_only,3-1,raw,80,0,0.0,5.4558004988665285,1.2698660253838174,0.403397395499365
suffix_2_to_1__fusion_net__probability_ensemble,suffix_2_to_1,fusion_net,probability_ensemble,mask_only,3-1,temperature_scaled,80,0,0.0,4.963442800756837,1.2483434377764315,0.38832446381613467
suffix_2_to_1__fusion_net__probability_ensemble,suffix_2_to_1,fusion_net,probability_ensemble,mask_only,4-1,raw,90,54,0.6,1.171642948517835,0.6295912882213047,0.34981955605922305
suffix_2_to_1__fusion_net__probability_ensemble,suffix_2_to_1,fusion_net,probability_ensemble,mask_only,4-1,temperature_scaled,90,54,0.6,1.1757623008864118,0.6195346925210152,0.2600233897740095
suffix_2_to_1__fusion_net__probability_ensemble,suffix_2_to_1,fusion_net,probability_ensemble,mask_only,5-1,raw,80,0,0.0,1.8507716235070446,0.9714796071260101,0.4274545494326066
suffix_2_to_1__fusion_net__probability_ensemble,suffix_2_to_1,fusion_net,probability_ensemble,mask_only,5-1,temperature_scaled,80,0,0.0,1.828083220288471,0.9453326409127172,0.4045058232951783
suffix_2_to_1__fusion_net__probability_ensemble,suffix_2_to_1,fusion_net,probability_ensemble,mask_only,6-1,raw,80,49,0.6125,1.2392532681658026,0.6040264589868114,0.21016889166100924
suffix_2_to_1__fusion_net__probability_ensemble,suffix_2_to_1,fusion_net,probability_ensemble,mask_only,6-1,temperature_scaled,80,47,0.5875,1.268488375626984,0.6222961756731363,0.19929247387277568
suffix_2_to_1__fusion_net__probability_ensemble,suffix_2_to_1,fusion_net,probability_ensemble,mask_only,7-1,raw,80,30,0.375,1.762433331831773,0.7713062807896984,0.18136775114831008
suffix_2_to_1__fusion_net__probability_ensemble,suffix_2_to_1,fusion_net,probability_ensemble,mask_only,7-1,temperature_scaled,80,27,0.3375,1.7472698970842404,0.7792579666644319,0.17919196850073152
suffix_2_to_1__fusion_net__probability_ensemble,suffix_2_to_1,fusion_net,probability_ensemble,mean_broadcast,0-1,raw,80,0,0.0,4.7167531917081345,1.2736699413301298,0.43318483337025754
suffix_2_to_1__fusion_net__probability_ensemble,suffix_2_to_1,fusion_net,probability_ensemble,mean_broadcast,0-1,temperature_scaled,80,0,0.0,4.363289802687674,1.2433600721397697,0.40690663986549247
suffix_2_to_1__fusion_net__probability_ensemble,suffix_2_to_1,fusion_net,probability_ensemble,mean_broadcast,1-1,raw,80,3,0.0375,2.8357410528211,1.1261567297525077,0.3663185138715747
suffix_2_to_1__fusion_net__probability_ensemble,suffix_2_to_1,fusion_net,probability_ensemble,mean_broadcast,1-1,temperature_scaled,80,2,0.025,2.7228554930179008,1.0974497262763623,0.35395296124631553
suffix_2_to_1__fusion_net__probability_ensemble,suffix_2_to_1,fusion_net,probability_ensemble,mean_broadcast,2-1,raw,80,7,0.0875,2.4747129817579188,1.0269552450840966,0.2772506679794191
suffix_2_to_1__fusion_net__probability_ensemble,suffix_2_to_1,fusion_net,probability_ensemble,mean_broadcast,2-1,temperature_scaled,80,8,0.1,2.3573809489119797,0.9986888883498632,0.2451634731765299
suffix_2_to_1__fusion_net__probability_ensemble,suffix_2_to_1,fusion_net,probability_ensemble,mean_broadcast,3-1,raw,80,0,0.0,5.17943507292583,1.2657745655055015,0.40833955499056673
suffix_2_to_1__fusion_net__probability_ensemble,suffix_2_to_1,fusion_net,probability_ensemble,mean_broadcast,3-1,temperature_scaled,80,0,0.0,4.699740075827842,1.2421605083292964,0.39219157372086105
suffix_2_to_1__fusion_net__probability_ensemble,suffix_2_to_1,fusion_net,probability_ensemble,mean_broadcast,4-1,raw,90,41,0.45555555555555555,1.2663817990928476,0.6817057678137303,0.20878052851520718
suffix_2_to_1__fusion_net__probability_ensemble,suffix_2_to_1,fusion_net,probability_ensemble,mean_broadcast,4-1,temperature_scaled,90,41,0.45555555555555555,1.2894571411350932,0.6801258214356187,0.17480176335692818
suffix_2_to_1__fusion_net__probability_ensemble,suffix_2_to_1,fusion_net,probability_ensemble,mean_broadcast,5-1,raw,80,6,0.075,1.7570444575154223,0.9233032700502519,0.3971423637216191
suffix_2_to_1__fusion_net__probability_ensemble,suffix_2_to_1,fusion_net,probability_ensemble,mean_broadcast,5-1,temperature_scaled,80,5,0.0625,1.7247269679246073,0.8924543982515664,0.3457057967404027
suffix_2_to_1__fusion_net__probability_ensemble,suffix_2_to_1,fusion_net,probability_ensemble,mean_broadcast,6-1,raw,80,55,0.6875,1.189383705298473,0.5716202331696791,0.29648903622973305
suffix_2_to_1__fusion_net__probability_ensemble,suffix_2_to_1,fusion_net,probability_ensemble,mean_broadcast,6-1,temperature_scaled,80,55,0.6875,1.2148270691469036,0.5868132582120948,0.32034926446809836
suffix_2_to_1__fusion_net__probability_ensemble,suffix_2_to_1,fusion_net,probability_ensemble,mean_broadcast,7-1,raw,80,37,0.4625,1.3024903665563157,0.6161067989219882,0.21337735199171012
suffix_2_to_1__fusion_net__probability_ensemble,suffix_2_to_1,fusion_net,probability_ensemble,mean_broadcast,7-1,temperature_scaled,80,37,0.4625,1.2958910787690854,0.6110577392310972,0.25061890284103355
suffix_2_to_1__fusion_net__probability_ensemble,suffix_2_to_1,fusion_net,probability_ensemble,spatial_shuffle,0-1,raw,80,0,0.0,4.471905829612233,1.2447827848432262,0.4061407176324555
suffix_2_to_1__fusion_net__probability_ensemble,suffix_2_to_1,fusion_net,probability_ensemble,spatial_shuffle,0-1,temperature_scaled,80,0,0.0,4.165599013197905,1.218158544632692,0.384548674910336
suffix_2_to_1__fusion_net__probability_ensemble,suffix_2_to_1,fusion_net,probability_ensemble,spatial_shuffle,1-1,raw,80,3,0.0375,2.7944435799173357,1.1179697046634878,0.3583410940267608
suffix_2_to_1__fusion_net__probability_ensemble,suffix_2_to_1,fusion_net,probability_ensemble,spatial_shuffle,1-1,temperature_scaled,80,2,0.025,2.6849966863505617,1.089421461544648,0.34706002954667275
suffix_2_to_1__fusion_net__probability_ensemble,suffix_2_to_1,fusion_net,probability_ensemble,spatial_shuffle,2-1,raw,80,8,0.1,2.4263799473053376,1.0178322200061722,0.2589124356037742
suffix_2_to_1__fusion_net__probability_ensemble,suffix_2_to_1,fusion_net,probability_ensemble,spatial_shuffle,2-1,temperature_scaled,80,8,0.1,2.313019537280271,0.9891651994334533,0.24005041151039327
suffix_2_to_1__fusion_net__probability_ensemble,suffix_2_to_1,fusion_net,probability_ensemble,spatial_shuffle,3-1,raw,80,0,0.0,5.004608391309117,1.2456674901663352,0.3852142291756086
suffix_2_to_1__fusion_net__probability_ensemble,suffix_2_to_1,fusion_net,probability_ensemble,spatial_shuffle,3-1,temperature_scaled,80,0,0.0,4.567541050028122,1.2238847722694945,0.372624778704024
suffix_2_to_1__fusion_net__probability_ensemble,suffix_2_to_1,fusion_net,probability_ensemble,spatial_shuffle,4-1,raw,90,46,0.5111111111111111,1.2635071001434888,0.6748419549094216,0.2788196471432899
suffix_2_to_1__fusion_net__probability_ensemble,suffix_2_to_1,fusion_net,probability_ensemble,spatial_shuffle,4-1,temperature_scaled,90,45,0.5,1.285944491125878,0.6738421541314376,0.25884994091397373
suffix_2_to_1__fusion_net__probability_ensemble,suffix_2_to_1,fusion_net,probability_ensemble,spatial_shuffle,5-1,raw,80,5,0.0625,1.740618583310487,0.9144376957728465,0.35609766934071924
suffix_2_to_1__fusion_net__probability_ensemble,suffix_2_to_1,fusion_net,probability_ensemble,spatial_shuffle,5-1,temperature_scaled,80,5,0.0625,1.7098339799555884,0.8843663904751793,0.3257239006768973
suffix_2_to_1__fusion_net__probability_ensemble,suffix_2_to_1,fusion_net,probability_ensemble,spatial_shuffle,6-1,raw,80,53,0.6625,1.2494464755034753,0.6002582793013069,0.2906356684500715
